Name,Age,GPA,Credits Completed,Year,Pathway
Joe Foster,17,2.73,21,Victory Lap,Early College
Andrew Moore,14,3.0,47,Junior,Bio Med
Joe Garcia,16,1.32,52,Senior,Bio Med
Emma Anderson,15,0.72,1,Freshman,Business
Andrew Davis,15,2.32,57,Senior,Early Childhood Education
Aiden Foster,17,3.77,46,Freshman,Business
Alexis Fogarty,16,3.83,30,Senior,Computer Science
Roman Johnson,18,4.14,51,Freshman,Engineering
Marge Garcia,17,1.37,8,Senior,Culinary
Lisa Jones,17,1.32,29,Junior,Early College
Lisa Foster,14,3.75,36,Victory Lap,Marketing
Ben Davis,18,0.62,7,Senior,Engineering
Aiden Jones,18,2.54,12,Sophomore,Engineering
Jane Foster,14,0.77,40,Senior,Early Childhood Education
Benedict Wilson,16,3.5,25,Junior,Early College
Alexis Miller,14,1.71,13,Freshman,Engineering
Lisa Moore,15,2.29,45,Victory Lap,Business
Emmy Smith,17,1.01,53,Freshman,Criminal Justice
Eliana Miller,16,3.09,54,Senior,Early Childhood Education
Danielle Manukyan,15,2.44,10,Senior,Early Childhood Education
Van Johnson,14,2.99,38,Junior,Computer Science
Lucian Smith,14,1.65,1,Victory Lap,Computer Science
Katerina Miller,18,0.92,1,Senior,Bio Med
Marge Willaims,14,3.12,58,Victory Lap,Business
Elijah DeFreitas,16,3.74,6,Junior,Computer Science
Jane DeFreitas,15,3.2,21,Freshman,Culinary
Lucian Jones,14,0.63,24,Senior,Bio Med
Marge Garcia,16,2.68,52,Junior,Business
Jill Willaims,14,1.09,33,Junior,Early College
Emmy Johnson,19,4.12,55,Victory Lap,Engineering
Elijah Willaims,18,2.04,59,Junior,Criminal Justice
Jill Garcia,15,0.82,36,Freshman,Engineering
Kyan Smith,15,3.91,51,Victory Lap,Engineering
Eliana Foster,16,1.5,32,Senior,Criminal Justice
Elijah Garcia,17,1.44,34,Victory Lap,Culinary
Joe DeFreitas,18,1.63,33,Victory Lap,Computer Science
Joe Moore,14,1.86,18,Sophomore,Computer Science
Marge Smith,19,1.66,36,Sophomore,Culinary
Lucian Foster,18,1.97,40,Junior,Criminal Justice
Joe Manukyan,17,1.84,3,Sophomore,Marketing
Mac Wilson,14,3.01,30,Senior,Engineering
Keaton Davis,19,3.76,25,Victory Lap,Construction
Lucian Fogarty,14,2.5,2,Victory Lap,Business
Kaden Garcia,15,2.58,0,Freshman,Business
Danielle Manukyan,14,3.16,41,Victory Lap,Marketing
Ben Miller,18,3.44,11,Sophomore,Criminal Justice
Joe Miller,15,2.0,21,Freshman,Computer Science
Keaton Johnson,14,1.66,26,Victory Lap,Construction
Marge Miller,15,3.44,37,Sophomore,Early Childhood Education
Marge Manukyan,14,0.86,0,Freshman,Engineering
Kyan Davis,19,1.08,46,Junior,Marketing
Kaden Wilson,14,2.01,12,Victory Lap,Culinary
Katerina Moore,16,1.56,57,Sophomore,Criminal Justice
Aiden Jones,16,2.52,17,Junior,Computer Science
Joe Johnson,16,0.42,17,Victory Lap,Culinary
Marge Miller,17,3.35,11,Junior,Criminal Justice
Roman DeFreitas,16,3.5,52,Senior,Computer Science
Benedict Brown,16,3.19,1,Victory Lap,Construction
Eliana Davis,17,4.0,56,Sophomore,Early College
Aiden Anderson,18,3.83,3,Junior,Construction
Lucian Anderson,14,2.35,8,Junior,Bio Med
Katerina Manukyan,16,4.1,40,Senior,Business
Emma Anderson,18,1.69,4,Junior,Engineering
Joe DeFreitas,19,2.42,50,Junior,Culinary
Aiden Willaims,15,1.51,56,Sophomore,Bio Med
Alexis Brown,19,1.05,31,Victory Lap,Culinary
Jane Davis,16,0.85,23,Sophomore,Criminal Justice
Van Garcia,18,3.31,10,Senior,Engineering
Roman Wilson,14,3.54,2,Freshman,Engineering
Eliana Smith,15,2.41,59,Freshman,Business
Kyan Manukyan,15,2.52,50,Victory Lap,Business
Katerina Brown,16,3.62,14,Freshman,Bio Med
Van Foster,16,3.43,38,Victory Lap,Marketing
Benedict Johnson,15,2.51,17,Freshman,Criminal Justice
Van Smith,19,3.17,35,Victory Lap,Engineering
Roman Manukyan,19,0.82,36,Senior,Engineering
Rachel Johnson,18,3.67,12,Senior,Marketing
Rachel Foster,15,0.64,5,Senior,Early Childhood Education
Eliana Miller,18,0.96,27,Victory Lap,Culinary
Ben Smith,18,3.39,45,Sophomore,Culinary
Emma Anderson,18,1.55,53,Victory Lap,Business
Van Anderson,17,2.27,16,Junior,Criminal Justice
Katerina Foster,18,3.79,26,Senior,Culinary
Mac Brown,17,3.56,57,Junior,Computer Science
Emma Davis,17,2.79,11,Sophomore,Culinary
Noah Miller,16,1.0,42,Sophomore,Marketing
Van Davis,18,1.08,51,Senior,Engineering
Alexis Anderson,19,1.73,35,Freshman,Criminal Justice
Danielle Johnson,18,3.06,5,Freshman,Culinary
Kaden Brown,18,2.08,48,Senior,Bio Med
Ben Willaims,16,1.19,30,Junior,Criminal Justice
Aiden Brown,14,1.93,47,Victory Lap,Early Childhood Education
Emmy Garcia,16,3.64,24,Senior,Bio Med
Mac Davis,18,2.28,19,Sophomore,Computer Science
Roman Brown,17,2.95,15,Victory Lap,Early College
Noah DeFreitas,14,1.19,26,Victory Lap,Computer Science
Katerina Anderson,15,3.21,38,Senior,Culinary
Alexis Garcia,17,3.5,22,Freshman,Computer Science
Rachel Smith,17,1.27,8,Senior,Engineering
Elijah Brown,18,4.25,37,Victory Lap,Construction
Keaton Garcia,15,1.94,26,Victory Lap,Culinary
Noah Wilson,14,3.13,1,Senior,Criminal Justice
Andrew Moore,15,0.72,34,Freshman,Business
Alexis Foster,18,0.76,52,Victory Lap,Early Childhood Education
Rachel Jones,14,0.92,35,Senior,Engineering
Lucian Miller,15,2.63,51,Junior,Engineering
Lisa Miller,19,4.0,38,Senior,Business
Kaden DeFreitas,19,3.43,54,Victory Lap,Bio Med
Keaton Anderson,16,2.23,53,Victory Lap,Early College
Emma DeFreitas,16,2.46,11,Freshman,Engineering
Alexis Johnson,16,1.44,39,Victory Lap,Computer Science
Eliana Garcia,19,3.73,46,Freshman,Marketing
Benedict DeFreitas,18,2.39,54,Sophomore,Engineering
Emma Manukyan,15,0.83,57,Victory Lap,Criminal Justice
Roman Manukyan,19,3.42,24,Junior,Business
Kyan Smith,16,2.63,39,Senior,Criminal Justice
Benedict Smith,16,1.08,51,Sophomore,Culinary
Joe Miller,17,3.32,30,Junior,Marketing
Katerina DeFreitas,14,2.54,2,Junior,Construction
Aiden Manukyan,19,0.91,41,Victory Lap,Culinary
Marge Moore,16,0.31,48,Victory Lap,Business
Danielle Johnson,15,2.92,24,Sophomore,Computer Science
Rachel Moore,16,2.91,10,Junior,Culinary
Katerina Fogarty,14,0.53,38,Senior,Computer Science
Keaton Moore,17,0.54,26,Senior,Computer Science
Kaden Smith,18,1.15,2,Sophomore,Culinary
Jill Garcia,19,3.63,7,Freshman,Engineering
Jane Anderson,16,3.39,32,Victory Lap,Computer Science
Noah DeFreitas,19,4.11,55,Freshman,Culinary
Marge Miller,15,1.77,36,Victory Lap,Marketing
Jane Smith,19,2.29,3,Senior,Construction
Lucian Moore,19,2.15,18,Junior,Early Childhood Education
Emmy Smith,16,3.95,44,Junior,Early Childhood Education
Lucian Anderson,15,3.65,26,Senior,Early College
Rachel Davis,14,0.97,29,Freshman,Construction
Van Smith,16,1.54,54,Victory Lap,Computer Science
Marge Wilson,16,3.49,2,Senior,Early Childhood Education
Alexis Garcia,14,3.84,20,Junior,Computer Science
Joe Garcia,15,2.15,48,Senior,Engineering
Noah Willaims,16,2.7,51,Victory Lap,Bio Med
Lisa Manukyan,17,2.57,40,Sophomore,Bio Med
Emmy Foster,15,2.79,7,Sophomore,Culinary
Kaden Davis,15,0.85,5,Sophomore,Culinary
Jill Jones,18,2.98,38,Junior,Criminal Justice
Eliana Wilson,19,4.24,31,Senior,Business
Marge Brown,17,1.29,59,Victory Lap,Engineering
Aiden Anderson,16,3.26,2,Victory Lap,Early College
Alexis Fogarty,16,2.86,12,Sophomore,Criminal Justice
Kyan Wilson,18,3.58,45,Victory Lap,Criminal Justice
Mac Moore,15,1.31,35,Victory Lap,Bio Med
Rachel Anderson,14,3.22,38,Sophomore,Marketing
Alexis Manukyan,14,2.39,15,Freshman,Computer Science
Keaton DeFreitas,15,3.05,26,Freshman,Early College
Benedict Wilson,18,1.75,33,Senior,Criminal Justice
Jane Garcia,19,4.22,46,Freshman,Bio Med
Emmy Johnson,15,2.19,54,Sophomore,Criminal Justice
Ben Smith,18,2.02,35,Sophomore,Engineering
Aiden Wilson,18,2.79,27,Sophomore,Culinary
Rachel Wilson,16,1.37,47,Victory Lap,Early Childhood Education
Lisa Anderson,18,1.66,58,Junior,Bio Med
Lisa Moore,16,0.48,1,Freshman,Early College
Lucian Moore,19,4.23,35,Freshman,Business
Kaden Anderson,17,3.46,0,Freshman,Construction
Alexis Johnson,18,1.31,23,Senior,Culinary
Kyan Brown,18,2.38,11,Sophomore,Bio Med
Ben Jones,18,1.06,5,Freshman,Engineering
Kyan Moore,19,2.4,50,Senior,Computer Science
Emma Miller,18,4.09,36,Senior,Engineering
Van Moore,18,1.22,52,Senior,Early College
Elijah Jones,19,2.7,9,Junior,Business
Benedict DeFreitas,14,2.3,56,Senior,Business
Alexis Fogarty,17,1.78,24,Sophomore,Computer Science
Mac Jones,17,1.18,11,Victory Lap,Marketing
Danielle Foster,15,2.23,15,Victory Lap,Culinary
Keaton Wilson,14,1.49,14,Junior,Early College
Elijah DeFreitas,17,1.95,31,Freshman,Early College
Lisa DeFreitas,14,0.74,27,Freshman,Culinary
Danielle Garcia,19,1.68,19,Freshman,Bio Med
Van Johnson,14,3.18,59,Sophomore,Engineering
Danielle Johnson,14,4.07,47,Freshman,Bio Med
Benedict Johnson,19,2.76,17,Senior,Early College
Joe Garcia,16,2.26,55,Victory Lap,Early College
Roman Jones,17,1.94,18,Freshman,Early Childhood Education
Katerina Brown,16,3.23,45,Sophomore,Culinary
Emma Anderson,15,1.82,17,Victory Lap,Early College
Kyan Smith,14,0.4,51,Junior,Culinary
Van Foster,19,3.98,2,Senior,Engineering
Lisa Anderson,19,2.52,27,Freshman,Engineering
Emmy Wilson,19,1.94,15,Senior,Marketing
Marge Willaims,17,3.66,28,Junior,Early Childhood Education
Rachel Wilson,14,2.61,48,Junior,Construction
Keaton Wilson,15,3.64,53,Junior,Criminal Justice
Kyan Johnson,19,1.17,31,Victory Lap,Bio Med
Elijah Fogarty,19,3.02,60,Junior,Marketing
Katerina DeFreitas,19,0.9,34,Senior,Criminal Justice
Kaden Foster,18,2.1,4,Senior,Business
Van Willaims,17,0.8,8,Sophomore,Engineering
Jill Moore,17,1.16,37,Junior,Construction
Roman Johnson,14,2.36,41,Freshman,Bio Med
Joe Anderson,16,0.88,13,Freshman,Construction
Danielle Willaims,15,0.55,8,Senior,Computer Science
Jane Johnson,17,0.48,53,Victory Lap,Computer Science
Keaton Johnson,16,1.3,58,Sophomore,Early Childhood Education
Jane Foster,16,1.7,1,Sophomore,Business
Jane Wilson,14,2.94,9,Senior,Marketing
Roman Jones,18,2.16,47,Victory Lap,Business
Emmy Jones,18,0.91,42,Senior,Criminal Justice
Alexis Brown,15,1.96,34,Sophomore,Construction
Rachel Fogarty,14,1.99,59,Junior,Business
Kaden Davis,14,3.2,13,Junior,Business
Mac Davis,17,3.61,45,Senior,Bio Med
Mac Anderson,17,3.37,59,Sophomore,Culinary
Katerina Johnson,18,2.01,12,Junior,Computer Science
Roman Davis,19,1.01,20,Senior,Construction
Emma Davis,16,3.38,31,Victory Lap,Business
Van Anderson,16,3.39,35,Senior,Computer Science
Danielle Foster,15,3.83,57,Junior,Marketing
Kaden Willaims,19,1.52,54,Victory Lap,Marketing
Kaden Davis,18,0.3,52,Junior,Marketing
Jill Johnson,17,0.73,13,Sophomore,Business
Emmy Smith,16,4.08,55,Senior,Criminal Justice
Keaton Garcia,15,2.51,27,Junior,Construction
Ben Anderson,14,3.35,22,Victory Lap,Culinary
Benedict Garcia,18,3.3,56,Senior,Construction
Marge Manukyan,14,3.79,19,Junior,Construction
Joe Willaims,18,1.22,43,Victory Lap,Engineering
Elijah Davis,16,3.57,45,Junior,Early Childhood Education
Benedict Foster,17,3.38,51,Sophomore,Construction
Joe Miller,15,3.67,8,Sophomore,Criminal Justice
Aiden Fogarty,16,2.25,54,Freshman,Culinary
Jill Jones,18,0.64,24,Victory Lap,Business
Mac Manukyan,17,3.9,18,Freshman,Marketing
Kaden Miller,15,2.55,47,Junior,Marketing
Eliana Moore,15,3.76,50,Victory Lap,Bio Med
Andrew Anderson,18,3.92,39,Victory Lap,Bio Med
Katerina Fogarty,18,3.07,17,Senior,Engineering
Keaton Davis,16,3.28,33,Victory Lap,Early College
Marge Manukyan,15,3.05,9,Junior,Bio Med
Marge Moore,19,0.53,14,Senior,Marketing
Keaton Wilson,14,3.48,41,Junior,Culinary
Benedict Brown,16,3.62,40,Freshman,Engineering
Kyan Johnson,15,0.49,24,Freshman,Engineering
Keaton Moore,19,1.55,5,Junior,Marketing
Noah Garcia,15,0.35,50,Freshman,Business
Lisa Anderson,19,4.16,1,Freshman,Early Childhood Education
Lisa Manukyan,15,2.29,54,Sophomore,Construction
Rachel Brown,19,2.55,54,Freshman,Criminal Justice
Aiden Garcia,16,2.01,60,Sophomore,Bio Med
Ben Willaims,18,3.75,32,Victory Lap,Construction
Marge Garcia,19,3.6,54,Senior,Engineering
Roman Brown,14,0.81,17,Senior,Business
Danielle Wilson,14,2.86,31,Senior,Bio Med
Keaton Foster,14,4.19,48,Freshman,Business
Alexis DeFreitas,18,1.33,20,Freshman,Culinary
Benedict Willaims,16,3.14,27,Freshman,Engineering
Roman Foster,14,2.3,46,Junior,Engineering
Kaden Fogarty,19,4.06,31,Senior,Culinary
Roman Davis,18,2.69,10,Freshman,Construction
Marge Brown,14,4.23,17,Freshman,Marketing
Kyan Wilson,15,1.97,52,Senior,Computer Science
Ben Garcia,19,2.09,54,Senior,Marketing
Jane Davis,18,3.82,25,Senior,Culinary
Joe Johnson,18,4.24,16,Senior,Engineering
Elijah Foster,19,3.22,53,Junior,Marketing
Danielle Johnson,15,0.94,33,Sophomore,Engineering
Mac Jones,16,2.68,19,Victory Lap,Culinary
Roman Foster,19,4.27,44,Victory Lap,Computer Science
Ben Wilson,15,3.88,51,Freshman,Criminal Justice
Eliana Anderson,16,0.76,39,Victory Lap,Business
Jill Willaims,17,0.54,27,Freshman,Bio Med
Lisa Jones,15,1.05,9,Victory Lap,Business
Lisa Davis,18,2.44,50,Freshman,Computer Science
Ben DeFreitas,15,0.74,54,Sophomore,Early Childhood Education
Eliana DeFreitas,14,1.66,35,Freshman,Bio Med
Keaton Manukyan,19,2.08,21,Junior,Early College
Roman Miller,17,3.82,11,Sophomore,Computer Science
Danielle Miller,18,2.76,30,Junior,Criminal Justice
Danielle Foster,16,1.73,49,Junior,Construction
Danielle Wilson,17,0.59,54,Freshman,Business
Katerina Smith,19,4.28,41,Junior,Marketing
Emma Foster,16,2.56,6,Sophomore,Marketing
Mac Miller,15,2.97,3,Junior,Engineering
Jane Moore,15,2.16,7,Junior,Criminal Justice
Rachel Miller,19,4.07,51,Senior,Engineering
Mac Miller,17,2.29,52,Freshman,Bio Med
Noah Fogarty,16,3.24,6,Freshman,Culinary
Lucian Brown,15,3.73,16,Victory Lap,Bio Med
Elijah Wilson,17,0.43,44,Sophomore,Computer Science
Kyan Manukyan,18,1.95,1,Junior,Bio Med
Van Wilson,16,0.48,43,Junior,Culinary
Katerina Wilson,15,2.33,58,Junior,Business
Roman Jones,15,2.46,49,Senior,Business
Emmy Foster,16,1.57,40,Freshman,Early College
Van Manukyan,18,3.95,15,Victory Lap,Business
Lisa Manukyan,18,3.72,55,Freshman,Engineering
Van Garcia,18,0.4,38,Freshman,Bio Med
Jill Johnson,18,2.71,55,Senior,Culinary
Andrew Fogarty,18,3.8,49,Junior,Computer Science
Elijah DeFreitas,14,1.91,11,Sophomore,Construction
Benedict Brown,18,0.47,9,Senior,Marketing
Danielle Foster,18,3.23,54,Freshman,Bio Med
Alexis Anderson,19,3.75,22,Junior,Bio Med
Lisa Wilson,16,3.83,1,Freshman,Culinary
Van Brown,14,4.21,29,Junior,Early College
Rachel Johnson,17,3.93,46,Junior,Early College
Katerina DeFreitas,19,3.84,26,Freshman,Bio Med
Jane Brown,15,0.76,40,Freshman,Criminal Justice
Roman Fogarty,19,2.61,52,Junior,Construction
Benedict Davis,19,2.57,43,Junior,Business
Aiden Foster,14,0.94,0,Junior,Culinary
Eliana Smith,16,0.64,49,Junior,Engineering
Benedict Miller,18,1.53,11,Senior,Culinary
Roman Wilson,19,1.87,23,Senior,Early Childhood Education
Elijah Anderson,15,1.45,48,Sophomore,Criminal Justice
Aiden Willaims,14,3.24,39,Senior,Marketing
Eliana Manukyan,18,2.44,22,Freshman,Bio Med
Eliana Davis,14,4.12,3,Junior,Early College
Emma Willaims,17,1.43,0,Victory Lap,Business
Emmy Jones,18,1.32,41,Victory Lap,Computer Science
Katerina Smith,18,3.8,48,Freshman,Early College
Danielle Brown,14,2.15,56,Victory Lap,Marketing
Emma Davis,15,2.97,10,Senior,Early Childhood Education
Roman Foster,18,1.23,46,Senior,Marketing
Marge Miller,18,0.74,44,Freshman,Early Childhood Education
Emma Foster,15,0.47,48,Sophomore,Culinary
Kaden Moore,16,3.11,5,Sophomore,Culinary
Eliana Brown,19,4.17,9,Freshman,Early Childhood Education
Lucian Wilson,16,3.65,15,Junior,Early Childhood Education
Alexis Miller,15,2.64,9,Freshman,Culinary
Elijah Fogarty,17,2.78,49,Senior,Bio Med
Alexis Fogarty,14,2.41,38,Victory Lap,Criminal Justice
Elijah Davis,16,2.75,16,Victory Lap,Criminal Justice
Lucian DeFreitas,17,2.28,5,Victory Lap,Construction
Katerina Brown,16,3.13,0,Freshman,Business
Benedict Wilson,19,4.29,37,Senior,Criminal Justice
Lisa Foster,19,2.51,25,Sophomore,Early Childhood Education
Van Jones,18,1.67,30,Victory Lap,Early College
Ben Johnson,18,2.07,51,Victory Lap,Early College
Jill Miller,18,3.58,41,Victory Lap,Marketing
Kyan Anderson,19,2.61,4,Freshman,Early Childhood Education
Rachel Willaims,19,1.15,42,Victory Lap,Culinary
Emmy Johnson,18,3.5,42,Victory Lap,Criminal Justice
Rachel Jones,14,0.68,15,Freshman,Culinary
Elijah Willaims,14,2.9,45,Freshman,Marketing
Joe Moore,16,3.03,8,Senior,Criminal Justice
Katerina Foster,16,1.23,12,Freshman,Culinary
Mac DeFreitas,14,3.79,37,Victory Lap,Engineering
Kaden Fogarty,14,2.77,29,Senior,Bio Med
Noah Smith,16,2.99,36,Freshman,Culinary
Lisa DeFreitas,16,3.99,53,Freshman,Computer Science
Emmy Johnson,15,3.57,11,Sophomore,Criminal Justice
Ben Brown,19,2.35,3,Senior,Bio Med
Kaden Manukyan,18,2.44,13,Freshman,Early College
Jane Davis,16,2.63,18,Freshman,Engineering
Van Johnson,19,1.12,16,Victory Lap,Criminal Justice
Noah Garcia,15,3.87,60,Senior,Early Childhood Education
Eliana Davis,14,2.91,45,Victory Lap,Marketing
Roman Miller,17,0.69,44,Sophomore,Business
Aiden Manukyan,18,2.82,22,Senior,Marketing
Elijah Johnson,17,2.57,40,Junior,Business
Alexis Johnson,17,2.99,1,Sophomore,Computer Science
Eliana Moore,14,1.32,40,Junior,Bio Med
Lisa Wilson,16,4.17,58,Victory Lap,Early College
Benedict Jones,18,4.12,14,Junior,Bio Med
Lisa Manukyan,16,3.95,0,Junior,Early Childhood Education
Eliana Fogarty,16,1.5,3,Sophomore,Business
Danielle Willaims,15,1.16,14,Freshman,Criminal Justice
Andrew Smith,17,2.46,12,Freshman,Bio Med
Elijah Brown,18,1.38,60,Sophomore,Construction
Katerina DeFreitas,14,1.86,37,Junior,Engineering
Jill Brown,14,0.94,19,Senior,Culinary
Joe Miller,15,2.27,29,Senior,Culinary
Katerina Smith,18,3.04,42,Sophomore,Business
Lucian DeFreitas,15,1.14,43,Sophomore,Culinary
Roman Jones,19,3.09,40,Sophomore,Bio Med
Kyan Miller,14,2.98,20,Sophomore,Business
Emma Smith,16,3.75,41,Victory Lap,Culinary
Marge Manukyan,14,0.37,15,Senior,Criminal Justice
Jane Manukyan,14,0.65,57,Freshman,Early Childhood Education
Ben Davis,15,3.81,50,Victory Lap,Business
Kyan Smith,14,0.79,39,Senior,Computer Science
Lisa Moore,17,1.07,17,Junior,Bio Med
Van Wilson,17,1.59,55,Junior,Criminal Justice
Eliana Wilson,16,3.74,34,Freshman,Criminal Justice
Kaden Willaims,17,2.86,11,Junior,Marketing
Kyan Johnson,18,3.54,23,Junior,Marketing
Mac Fogarty,14,2.4,10,Freshman,Computer Science
Emmy Smith,15,2.59,4,Freshman,Criminal Justice
Andrew Moore,19,3.82,56,Victory Lap,Bio Med
Lucian DeFreitas,17,0.44,10,Freshman,Criminal Justice
Van Davis,14,3.48,6,Freshman,Business
Eliana Smith,14,0.39,52,Sophomore,Engineering
Van Wilson,18,3.38,1,Junior,Marketing
Roman Davis,15,0.47,8,Senior,Criminal Justice
Alexis Johnson,19,0.48,36,Victory Lap,Construction
Van Manukyan,17,3.86,42,Freshman,Engineering
Danielle Foster,14,3.37,57,Sophomore,Early College
Emmy Johnson,19,1.19,35,Victory Lap,Bio Med
Katerina Smith,17,2.71,1,Victory Lap,Computer Science
Benedict Moore,14,2.94,58,Sophomore,Culinary
Jill Garcia,14,0.34,42,Senior,Culinary
Katerina DeFreitas,15,3.03,54,Senior,Bio Med
Katerina Anderson,16,0.93,23,Freshman,Engineering
Danielle DeFreitas,16,3.14,42,Victory Lap,Marketing
Elijah Foster,14,3.62,20,Freshman,Construction
Van Wilson,14,3.77,25,Senior,Early Childhood Education
Joe Miller,18,0.34,24,Victory Lap,Construction
Danielle Jones,15,3.43,3,Sophomore,Computer Science
Emmy DeFreitas,15,2.35,26,Victory Lap,Computer Science
Van Garcia,17,3.89,38,Freshman,Culinary
Kaden Fogarty,16,2.3,23,Victory Lap,Computer Science
Mac Smith,17,0.77,39,Senior,Culinary
Jane Foster,14,2.37,59,Junior,Engineering
Emma Anderson,18,1.58,43,Junior,Culinary
Noah Moore,19,1.76,39,Sophomore,Business
Ben Anderson,16,1.2,35,Victory Lap,Construction
Ben Willaims,18,0.59,18,Sophomore,Marketing
Eliana Foster,17,3.76,27,Freshman,Construction
Eliana Fogarty,16,4.21,28,Senior,Criminal Justice
Lisa Brown,17,0.36,46,Freshman,Business
Benedict Brown,16,1.12,14,Junior,Culinary
Ben Garcia,15,4.17,41,Freshman,Engineering
Eliana Manukyan,14,2.03,6,Junior,Criminal Justice
Kaden Foster,14,1.79,11,Senior,Criminal Justice
Aiden Miller,17,1.9,32,Senior,Construction
Danielle DeFreitas,14,2.62,7,Senior,Construction
Elijah Moore,14,2.85,52,Junior,Early College
Roman Moore,15,3.11,3,Sophomore,Bio Med
Lucian Moore,16,3.99,29,Sophomore,Marketing
Rachel Johnson,16,1.27,27,Freshman,Criminal Justice
Eliana Johnson,14,2.07,9,Sophomore,Construction
Marge DeFreitas,19,2.09,34,Freshman,Early Childhood Education
Alexis Fogarty,19,2.39,40,Freshman,Culinary
Keaton Miller,18,0.73,4,Freshman,Marketing
Danielle Smith,18,1.11,56,Senior,Early Childhood Education
Rachel Garcia,18,4.0,47,Victory Lap,Early Childhood Education
Noah Davis,19,0.56,22,Senior,Marketing
Danielle Miller,17,3.81,37,Freshman,Early Childhood Education
Emma Fogarty,14,3.77,9,Junior,Early Childhood Education
Benedict Brown,19,1.03,49,Freshman,Early Childhood Education
Keaton Moore,15,0.75,13,Junior,Early Childhood Education
Danielle Miller,17,0.46,20,Sophomore,Early Childhood Education
Andrew Foster,19,3.64,10,Junior,Marketing
Keaton Wilson,19,0.34,30,Sophomore,Early Childhood Education
Kaden Smith,19,1.18,3,Junior,Computer Science
Benedict Brown,18,0.55,57,Sophomore,Marketing
Ben Moore,18,1.36,52,Senior,Marketing
Benedict Johnson,18,0.62,46,Senior,Engineering
Elijah Brown,14,2.32,36,Freshman,Early College
Mac Miller,18,1.4,29,Junior,Business
Mac Moore,15,0.83,56,Senior,Culinary
Keaton Wilson,17,1.82,52,Senior,Engineering
Emma Manukyan,18,4.07,31,Senior,Bio Med
